NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
210052996595;2021;3;F;1;3;1;2;0;2;1;0;2918407;Juazeiro;29;BA;2;1;1;2918407;Juazeiro;29;BA;1;1;1;1;911;880;890;902;422.6;370.9;382.9;435.1;BACBCBECEBACCEBACCBACACCADACAEBDDCAACDCBBCCBB;DAABEDADBADACABBACBEABEDBBEABADCBDAAADDCCDAEA;CACBA99999DBCABBABCADABABCEACABAACBACCBADDACBDACAB;BAAACDABDBEBCACACBCAAADCAEBACBDEDAEABEBCACDAE;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;100;120;100;100;0;420;B;E;F;F;3;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
210054443236;2021;3;F;1;3;1;2;0;2;1;0;5219308;Santa Helena de Goiás;52;GO;4;1;1;5208707;Goiânia;52;GO;1;1;1;1;1011;1001;1005;1007;458.5;477.4;393.1;482.9;DDDCDCDCAEDDECCCEACBDEEDBECECCCDDBCDCBBCCBCEA;BBADCEECCDCCBAEDDDCDEDBDBDCDCBEABDEBABEECBDEC;CAEEA99999DEBDCDDECABDADCBECABDBDEDEADBCDEBEDCCDDB;EEECCCDAEDCECBDACAEABCBEBDCDDAACDBACDCADCCCAB;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;80;120;120;140;0;460;H;B;F;B;5;D;A;C;D;A;B;B;B;B;A;B;A;A;B;A;A;E;A;B;B
210053973905;2021;11;M;1;3;1;1;8;1;;0;;;;;;;;2111300;São Luís;21;MA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;A;A;2;B;A;B;B;A;A;B;A;B;A;A;A;A;A;A;A;C;A;B;B
210054151353;2021;3;F;1;3;2;2;0;2;1;0;1503309;Igarapé-Miri;15;PA;2;1;1;1503309;Igarapé-Miri;15;PA;1;1;1;1;912;882;891;901;479.2;602.6;591.4;497.5;DCDEBCDBECCDCDCEBABCCDBCADCBEEBCECDDCCBCDBDAD;EABACAECEBACBABEECAABCBABBEECCCABCDCBEBBCAEAA;99999ACAAADCEADCADACDBEADDCAEBCDDBDBDABADBAAABBBCA;CDABEDCBDBDCDEACDEAADECAEBDCBECACDACDBCDCBCCB;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;140;120;140;140;180;720;E;E;B;A;5;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
210052629037;2021;3;F;1;3;1;2;0;2;1;0;5300108;Brasília;53;DF;2;1;1;5300108;Brasília;53;DF;1;1;1;1;910;879;889;900;390.1;424.5;461.2;503.3;ACCEECDDBEACCEDDACABCABEEBECCDEABACDDCBEAEBD.;EBEDCEABBBDDEADCECEBECCEAABDBCAEDCBBBACACADDA;EACAC99999DBCEEAEDEAADBDCCDCEABECADCADBEE.BABDCBDB;CCBADBDBDCBBADBBADEAEECDBCEDDEDCACABEEEDACADE;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;120;180;120;140;180;740;E;E;C;C;6;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;E;A;A;B
210053368582;2021;7;F;1;3;1;1;4;1;;0;;;;;;;;2704302;Maceió;27;AL;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;C;F;2;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
210053522919;2021;5;M;1;1;1;1;3;1;;0;;;;;;;;3557105;Votuporanga;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;F;B;8;B;A;B;C;B;B;B;A;B;A;A;A;A;B;A;A;E;A;A;B
210053462423;2021;4;F;1;3;1;2;0;2;1;0;;;;;;;;3302205;Itaperuna;33;RJ;1;1;1;1;912;882;891;901;534;450.7;511.3;443.1;DDBBDBDBECCBCEBBC.DACEECAABEAEBEEEBCCECBBBDCC;BCEBEACADACDACDBACAAABABAADACDACADADCBACADACA;ACDDB99999DEBBCDBDABEBEABDEDADBEDEDBEEEA.CABCBBCCA;ADEEEECBBBDCCBACBCCBCCBBCCCECDBECCCCCCACCACBB;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;120;120;120;120;60;540;C;E;F;B;4;C;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;E;A;A;B
210052602690;2021;3;F;1;1;1;1;1;1;;0;;;;;;;;2408102;Natal;24;RN;1;1;1;1;911;880;890;902;376;462.6;501.3;571.4;EBDDDEDDBEBEBDACDEBACEBDCBDDAEBCECEADEBEABDED;CCAAAADDBCEBBEBEAEDECBAEABADCAAABADEDCBBEADCA;AABCE99999CCCACDBBBDBCEDEDADAEAADCDADEECBEBADACBDC;EAABDEBEDDAAABDDBEAEEBEECCBDEDCAEBBCEDBBCEBCA;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;6;0;0;0;0;0;0;H;B;E;E;5;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;A;A;A;B
210051325297;2021;6;M;1;2;1;1;3;1;;0;;;;;;;;2704302;Maceió;27;AL;1;1;1;1;911;880;890;902;474.7;445.9;458.6;466.3;CCBADBADEEBDDAAD*BACAEDCDBEBCAECEDAACDAEBACEA;EDADBCDEABADECEEDBCACEBCACCBBDDBBDEBBACBEEDAB;99999CEADCDACADEBABCBBCEEEDDACBABECBDCDBCDDBACBADB;BCAADCBEEACBDEBADBCECCBCEACDBEECBADDBCEACBDAD;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;120;200;120;120;60;620;D;E;C;B;5;C;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B
210053453371;2021;10;M;1;4;1;1;7;1;;0;;;;;;;;3303500;Nova Iguaçu;33;RJ;1;1;1;1;1011;1001;1005;1007;487.6;570.3;529.1;583.6;BECBACBCCBCABDDEDDCABECBCDCAECDDEBADCDCDECBDC;BCECCEDDECEBEAEEEBEDEBEBBACABCAAAABABEAECBCDA;ADCBB99999CABDDEECBDADBDABCEDDDDBEEDEEEAECDEABDEDB;DEDEDCDDCCBCEBBBCADECABEDAECBCCECCBBCDCEDDACA;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;120;120;100;120;100;560;B;B;C;B;3;G;A;D;C;B;A;C;B;B;A;B;A;A;B;A;A;C;B;C;B
210052626589;2021;3;M;1;4;1;1;1;1;;0;;;;;;;;3301900;Itaboraí;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;D;D;B;3;C;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;C;A;B;B
210052738894;2021;7;F;1;2;1;1;3;1;;0;;;;;;;;2100709;Anajatuba;21;MA;1;1;1;1;911;880;890;902;380.2;545.3;402.2;430.3;BCBBBABABAEBDDEBECBECADDDBAACDCACBEBDDDAEEACB;CBABAAADBDBCBACACBBCABBAACAAABCADEBBDBAABDDBC;ACAAD99999DCECADBBAADCAAACACABEACEBABCDEADAEEDABAC;EAEBCAABECABEBCABCACADEDABBABBDDDDBDAADBBCCDA;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;100;120;80;100;0;400;A;E;F;F;4;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
210053600556;2021;14;F;3;1;1;1;15;1;;0;;;;;;;;2507507;João Pessoa;25;PB;1;1;1;1;909;881;892;899;456.7;657.7;551.6;483.7;EEDABBECADCDEDAEDACABBCBACBAECDCBCCBECBDCBBDE;BEECCAEABADCAEBBAAEECBEBBBECBCBBAEEA*AAECEABA;99999AADCBACACEADEBCBABBCEDECBCBBBECCEEAABCBAEDCEA;CECEAEDCCEDADBBCDACBECCEDABBBCBBCBBCBAECCACBA;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;120;120;120;120;40;520;B;D;B;D;2;B;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;C;A;C;B
210054073894;2021;5;F;1;1;1;1;2;1;;0;;;;;;;;4311304;Lagoa Vermelha;43;RS;1;1;1;1;909;881;892;899;573.5;531.9;390.7;627.2;DDDDADACACDDDBEBCDEEAECEBDBBEBECCCDDCCCABACDC;BBEECDEDACEDEDABDCEECBEBACABADAAADBDCCDACEABA;ADBAC99999ABEBCADECBAEDBAACACBEDCDDDADCAECCBBADADB;DACEEDBDCEBCDEBCDACBCEBEDEACBDDDCCBCACCDDBCBC;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;140;120;120;140;140;660;C;C;C;B;4;G;A;C;E;D;A;C;B;B;A;B;A;B;D;A;B;E;B;C;B
210051858401;2021;4;F;1;2;1;2;0;2;1;0;3304557;Rio de Janeiro;33;RJ;4;1;4;3304557;Rio de Janeiro;33;RJ;1;1;1;1;912;882;891;901;541.7;603.5;530.6;659.8;DABBEADBEBCDAADEEBCBBDCBACCADEBACABACDCCDABCD;CB.ADCDEBDBDBABEEB.AAEEDCBADEDAADAEDDEBBCAECD;..A.B99999DCEEBCADACBCEBCDCEDCBDECD.DAABDEDCCAECCC;AECAEBDCBBCADEACCBC.ADAACDDCEDEAEDBBEBCDCEDCD;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;160;200;160;160;200;880;E;B;D;D;4;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;A;A;A;B
210052385876;2021;5;F;1;3;2;1;0;1;;0;;;;;;;;2614501;Surubim;26;PE;1;1;1;1;912;882;891;901;458.7;472.5;448.1;406.4;DBCBEEABECDCDBADBAEBBACCEDDEADDEADBACBDEBCDBE;EADBCDCBCADEBEEDACBB.DADABADCDCABEECEEDAEBBCD;99999CBAAADBBABCADBAECEECBCEACCEAEEABBCADDAADCACEA;ADEDACCBEADCBBAABBAACCCEEADDDCBCCBBCDBEDCBABC;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;140;200;140;160;140;780;B;B;A;A;5;B;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;B
210052644227;2021;7;F;1;3;1;3;0;1;;1;;;;;;;;2910800;Feira de Santana;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;A;A;4;A;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
210051053036;2021;8;F;1;3;1;1;6;1;;0;;;;;;;;2507507;João Pessoa;25;PB;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;B;C;B;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210051466178;2021;3;F;1;2;1;1;1;1;;0;;;;;;;;3303203;Nilópolis;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;E;F;B;3;D;A;B;C;A;A;B;B;A;A;A;A;A;B;A;A;D;B;A;B
210052736537;2021;8;M;1;3;1;1;3;1;;0;;;;;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;E;F;B;2;A;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;C;A;A;B
210054099913;2021;3;M;1;2;1;1;1;1;;0;;;;;;;;2923605;Paramirim;29;BA;1;1;1;1;911;880;890;902;595.9;603.9;537.9;622.3;CCCACEADEAEADDCEDAABCEEADDDCCCDDCCDABAEBBBEBE;BBBBADBBBBABEACDCAAAAECEACCB.DEADEBBDBABACEDC;99999DCACEDDCADCAAAEBBAEDEBDAAECDBBAABECDADDCE.EBE;CACCEABDDEDEEBDBCDBEBAAADCCBDABCCAECDBBBDECCA;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;160;180;160;180;200;880;C;E;B;B;3;B;A;C;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
210052220726;2021;3;F;1;1;1;1;1;1;;0;;;;;;;;3304904;São Gonçalo;33;RJ;1;1;1;1;1011;1001;1005;1007;552.7;617.1;512.8;610.7;ECDBABEEAACDDCEEBDAABEBAACDDEABCCAEDCCCDBCCEE;BDEECCABBAECEAEAAAEEBBEBBCADDBAAAEDDBBDECEBBA;AABAE99999DDBDECAEBBAAAACACCDDDDBEDEEBECAECDBEAEEB;ECCECAEDCACCABDBCCCEEECBBAAEBCDCBCBCACCDBBCDC;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;120;200;120;120;140;700;E;E;B;B;3;C;A;C;C;B;A;B;A;B;A;B;A;A;B;B;A;D;A;B;B
210054230558;2021;4;M;1;3;1;1;2;1;;0;;;;;;;;4108403;Francisco Beltrão;41;PR;1;1;1;1;911;880;890;902;456.9;523.5;427.7;667.2;CCDDBECADCBEAADCCABCDBDCDBDEBEAEECABCBEECEBAE;DCABBEAAABBBAEBDCEDAEDBCACCEBBBEECBADDDBABECB;99999ACACDCDEDADBBBDCEEABDCDBADADEBBDEEACAADBEECDE;EAAAEBBDAADDCEACCBDCEADECCAEBDACBAEBDDBCBBCCA;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;120;160;120;120;0;520;B;E;C;D;4;E;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;D;A;B;B
210051235712;2021;2;F;1;1;1;2;0;2;1;0;3554508;Tietê;35;SP;2;1;1;3554508;Tietê;35;SP;1;1;1;1;912;882;891;901;485.1;454.5;535;459.1;DCBCBEDAEDBBAAEEABEBCEACBDBDAECDEACCECADBBCCA;DAACEACEACDABCAECDEBACACDCAACBDCADBCCDBAAAEBE;ACDDB99999DBDACCABABDCEACDDABDBAEBCEDAADDCBCCDBCCE;ACED*ECCDBCCCEAACEEDBBBECEDCBDBADCDBABDECCADB;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;120;120;120;120;100;580;D;E;C;B;4;G;A;B;D;B;A;B;B;B;A;B;A;B;B;A;A;E;A;B;B
210054418883;2021;3;F;1;2;1;1;1;1;;0;;;;;;;;2101202;Bacabal;21;MA;1;1;1;1;909;881;892;899;482.8;531.8;531.8;420.9;BCBDCAEECDACCCECCDCCEBCEDBDDEDBCACADCAEABABEB;BDADCCAACECBEADBCECEEDCBAECBBAABABACABEBCDCBA;99999AAECDCDDECADECCDEDAABACBDDDBDEDAEBAABCEECABBD;CBDADBCECDEBCBEAACCDECBCBBEAEBDBBBDCDACEEBDAC;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;160;180;160;200;200;900;A;A;A;A;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
210051651435;2021;4;F;1;2;1;2;0;2;1;0;;;;;;;;2403251;Parnamirim;24;RN;1;1;1;1;910;879;889;900;461.7;523;506.4;485.2;DCAACCBACBDABDBBDDEEACADDDCCCDBBEBCCEDBCBDACD;AAACACBBADADEAAADADAABECEAAEDAAABCEDBAAABAABB;99999DEBAAAECDEAEBBDADADEDDCBBBCDCBCEAADDAABAACBDE;EBCDBEBBABACACACDCBDBBCCCACBCBACACCACDDBBDAAE;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;120;120;100;120;100;560;D;F;D;D;6;B;A;C;C;B;A;B;A;A;A;A;A;A;B;A;A;A;A;A;B
210052605924;2021;11;F;1;2;1;1;10;1;;0;;;;;;;;3509205;Cajamar;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;D;B;B;2;C;A;B;A;B;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
210051667366;2021;9;F;1;3;1;1;7;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;B;1;B;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;B;B
210053534287;2021;2;F;1;1;1;2;0;2;1;0;;;;;;;;3510609;Carapicuíba;35;SP;1;1;1;1;911;880;890;902;585.9;624.4;608.9;409.7;CDADBDABEEDDCBDBAECEBBADBDEEBCEDDCDAEBCDBEDAB;CBBBAEEABBABEACEAADCCDBEACEEBDEBDABABCDBCEAEC;AABCA99999BDEACDBACCDBDEBCBBABEADEDECDACEBDDEBCDBC;DDBDBADAEAEDCCBDDCDBECBDBDBCDACDCDCEECBEBDBCD;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;160;180;160;160;180;840;E;B;C;B;2;C;A;B;B;A;A;B;B;B;A;A;A;A;B;A;A;C;A;B;B
210053340210;2021;3;M;1;1;1;2;0;2;1;0;;;;;;;;5220603;Silvânia;52;GO;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;D;C;B;4;F;A;C;D;B;B;B;B;B;A;B;A;B;B;A;B;E;A;A;B
210051216760;2021;3;M;1;3;1;2;0;2;1;0;3205200;Vila Velha;32;ES;2;1;1;3205200;Vila Velha;32;ES;1;1;1;1;911;880;890;902;485.7;601.3;482.7;600.3;CBBBACEDEEACBEDCACCEABACCDDCACBDDADBBEADEECAA;DBBBDBAECBABDECEADBABEBEACAECBECBEBBDADDCBBCA;99999AAACEBCCACBDAECDCCEAEDBAAEADEBAABCDDDEBBCDEAE;EAEABEBCDDDCBEDEDADBEAECBCBEAEBCBBBEDCBCAEDCA;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;140;120;120;120;120;620;B;D;A;C;2;B;A;B;C;A;A;B;B;B;A;B;A;A;C;A;A;C;A;B;B
210052790370;2021;2;F;1;3;1;3;0;1;;1;;;;;;;;3144003;Mutum;31;MG;1;1;1;1;912;882;891;901;587.9;615.5;627.9;752.7;DABCECEBCDDBACBABDBCCBCCDBDAAEEABECDCEDDBCACB;EBAAEABCAADABABEACBEADEDCBABCEAABCEEBABCCAEBE;99999ACACAECDADABDACBBEABADADBADAACBBACDDCDBCEBBDE;CCCAEBDBDDCBBEBCCBCCEBADDCDACBACEDCDABDBCDCCE;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;180;200;160;200;160;900;B;G;C;D;3;F;A;B;C;A;A;B;A;B;A;A;A;B;B;A;A;C;A;B;B
210051850365;2021;2;F;1;3;1;2;0;2;1;0;;;;;;;;2310852;Pindoretama;23;CE;1;1;1;1;911;880;890;902;432.3;482.8;542.4;561.4;CCCEBCEDDBDEBDEDDDEEBADCCCDEEDBDCBCACDDDDBEBE;CAEDBEDEABDBBEEDADBCCCCEEEAEBBBEBEEEDACDCBAEC;99999EEACAEAEAEBBAECBBEADECDBCEADEEBDCECCEEBBBDDBB;AACBDDBBDDCCCDBDDDDEECECBBDAEBDCCDAACEBEDDCDB;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;140;200;200;200;180;920;B;B;A;A;3;A;B;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210053160711;2021;4;F;3;2;1;2;0;2;1;0;2311603;Redenção;23;CE;2;1;1;2311603;Redenção;23;CE;1;1;1;1;912;882;891;901;414.6;350.6;338.8;424.8;ABE.BBDACBCABDBCCBDCCDCEDBEEAAECEDDECECCDEBCC;BBBBCCBCCCCACCDBDDCAECABEABEACEEDCDDCCCC*ABBC;CCBCC99999BCDDDCBBEAADCBCEBBDBADDBDCBCDABBECDBCCAB;BECCBCCCCDEBCEAB.ADCDAAECCEDEEDAAECDCCEEEEEEA;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;80;80;80;60;0;300;B;B;A;A;4;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
